,From EOY Data Excl Charter And OOS,,,,1 4-15 Membership,Base Adequacy      ,F &R ,Free or Reduced Differentiated Aid, SPED,ELL,SPED Differentiated Aid,ELL Differentiated Aid,Grade 3 Reading Not Level 1 ,Grade 3 Reading Diff. Aid,Total Calculated Cost of an Adequate Education,SWEPT @,FY2016 Preliminary Grants =  Cost - SWEPT,FY2012 Stabilization Grant - Apply to FY2016 if necessary,FY2015 Total        Grant as of          3-12-15,FY2015 Capped @108% Informational only,FY2016 Est. Grant for Cap and FY12 Stabilization,FY2016 Adj. to 95% of 11-15-14 Estimated Grant 198:40-a VI,FY2016 Total        Grant as of          3-14-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ADM,"$3,561.27 ",ADM,"$1,780.63 ",ADM,ADM,"$1,915.86 ",$696.77 ,ADM,$696.77 ,$,$2.420 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,Kensington,TRUE,281,Kensington,364.20,"1,297,014.53 ",42.84,"76,282.19 ",50.31,3.00," 96,386.92 "," 2,090.31 ",0.00, -   ," 1,471,773.95 "," 713,714.00 "," 758,059.95 ", -   ," 538,041.00 "," 581,084 "," 581,084.00 ", -   ," 581,084.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Kingston,TRUE,283,Kingston,761.84,"2,713,117.94 ",146.94,"261,645.77 ",134.92,4.00," 258,487.83 "," 2,787.08 ",5.00," 3,483.85 "," 3,239,522.47 "," 1,462,121.00 "," 1,777,401.47 ", -   ," 1,804,188.67 "," 1,948,524 "," 1,777,401.47 ", -   ," 1,777,401.47 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Laconia,TRUE,285,Laconia,"1,914.17","6,816,876.20 ","1,098.15","1,955,398.83 ",339.95,24.83," 651,296.61 "," 17,300.80 ",7.99," 5,567.19 "," 9,446,439.63 "," 4,402,329.00 "," 5,044,110.63 "," 1,463,505 "," 6,123,817.34 "," 6,613,723 "," 6,507,615.63 ", -   ," 6,507,615.63 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Lancaster,TRUE,287,Lancaster,471.04,"1,677,500.62 ",224.23,"399,270.66 ",76.31,0.00," 146,199.28 ", -   ,3.00," 2,090.31 "," 2,225,060.87 "," 588,368.00 "," 1,636,692.87 "," 1,995,143 "," 3,728,131.08 "," 4,026,382 "," 3,631,835.87 ", -   ," 3,631,835.87 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Landaff,TRUE,291,Landaff,48.35,"172,187.40 ",12.86,"22,898.90 ",4.90,0.00," 9,387.71 ", -   ,0.00, -   ," 204,474.01 "," 115,295.00 "," 89,179.01 "," 61,334 "," 153,330.03 "," 165,596 "," 150,513.01 ", -   ," 150,513.01 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Langdon,TRUE,293,Langdon,87.67,"312,216.54 ",23.95,"42,646.09 ",16.19,0.00," 31,017.77 ", -   ,2.00," 1,393.54 "," 387,273.94 "," 142,750.00 "," 244,523.94 "," 174,135 "," 328,952.01 "," 355,268 "," 355,268.00 ", -   ," 355,268.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Lebanon,TRUE,295,Lebanon,"1,304.70","4,646,388.97 ",361.85,"644,320.97 ",176.27,62.41," 337,708.64 "," 43,485.42 ",6.41," 4,466.30 "," 5,676,370.30 "," 4,543,496.00 "," 1,132,874.30 "," 768,410 "," 1,809,045.72 "," 1,953,769 "," 1,901,284.30 ", -   ," 1,901,284.30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Lee,TRUE,297,Lee,656.90,"2,339,398.26 ",82.35,"146,634.88 ",145.63,13.34," 279,006.69 "," 9,294.91 ",2.00," 1,393.54 "," 2,775,728.28 "," 1,015,473.00 "," 1,760,255.28 "," 672,635 "," 2,422,308.04 "," 2,616,093 "," 2,432,890.28 ", -   ," 2,432,890.28 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Lempster,TRUE,299,Lempster,136.69,"486,790.00 ",62.08,"110,541.51 ",33.11,0.00," 63,434.12 ", -   ,0.00, -   ," 660,765.63 "," 263,457.00 "," 397,308.63 "," 271,086 "," 667,814.60 "," 721,240 "," 668,394.63 ", -   ," 668,394.63 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Lincoln,TRUE,303,Lincoln,139.95,"498,399.74 ",53.79,"95,780.09 ",17.49,1.59," 33,508.39 "," 1,107.86 ",0.00, -   ," 628,796.08 "," 1,842,174.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Lisbon,TRUE,311,Lisbon,235.49,"838,643.47 ",113.34,"201,816.60 ",39.12,0.00," 74,948.44 ", -   ,2.00," 1,393.54 "," 1,116,802.05 "," 263,294.00 "," 853,508.05 "," 884,432 "," 1,716,212.74 "," 1,853,510 "," 1,737,940.05 ", -   ," 1,737,940.05 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Litchfield,TRUE,315,Litchfield,"1,344.16","4,786,916.68 ",119.40,"212,607.22 ",193.26,10.78," 370,259.10 "," 7,511.18 ",7.00," 4,877.39 "," 5,382,171.57 "," 1,869,042.00 "," 3,513,129.57 "," 2,167,003 "," 5,669,287.75 "," 6,122,831 "," 5,680,132.57 ", -   ," 5,680,132.57 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Littleton,TRUE,317,Littleton,700.68,"2,495,310.66 ",317.90,"566,062.28 ",113.14,30.79," 216,760.40 "," 21,453.55 ",2.00," 1,393.54 "," 3,300,980.43 "," 1,257,813.00 "," 2,043,167.43 "," 1,498,757 "," 3,693,351.64 "," 3,988,820 "," 3,541,924.43 ", -   ," 3,541,924.43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Londonderry,TRUE,319,Londonderry,"4,158.15","14,808,294.85 ",446.52,"795,086.91 ",694.08,14.00," 1,329,760.11 "," 9,754.78 ",7.00," 4,877.39 "," 16,947,774.04 "," 6,550,222.00 "," 10,397,552.04 "," 1,295,082 "," 12,169,237.78 "," 13,142,777 "," 11,692,634.04 ", -   ," 11,692,634.04 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Loudon,TRUE,321,Loudon,733.22,"2,611,194.39 ",175.88,"313,177.20 ",112.89,1.50," 216,281.44 "," 1,045.16 ",6.00," 4,180.62 "," 3,145,878.81 "," 1,158,954.00 "," 1,986,924.81 "," 714,779 "," 2,508,378.50 "," 2,709,049 "," 2,701,703.81 ", -   ," 2,701,703.81 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Lyman,TRUE,323,Lyman,45.48,"161,966.56 ",19.34,"34,437.38 ",4.00,0.00," 7,663.44 ", -   ,0.00, -   ," 204,067.38 "," 143,021.00 "," 61,046.38 "," 101,586 "," 136,682.08 "," 147,617 "," 147,617.00 ", -   ," 147,617.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Lyme,TRUE,327,Lyme,266.61,"949,470.19 ",14.10,"25,106.88 ",43.42,2.32," 83,186.64 "," 1,616.51 ",1.00, 696.77 ," 1,060,076.99 "," 794,962.00 "," 265,114.99 "," 52,744 "," 265,841.00 "," 287,108 "," 287,108.00 ", -   ," 287,108.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Lyndeborough,TRUE,329,Lyndeborough,156.54,"557,481.21 ",28.03,"49,911.06 ",18.77,0.00," 35,960.69 ", -   ,0.00, -   ," 643,352.96 "," 369,619.00 "," 273,733.96 "," 95,306 "," 329,094.35 "," 355,422 "," 355,422.00 ", -   ," 355,422.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Madbury,TRUE,331,Madbury,366.35,"1,304,671.26 ",35.40,"63,034.30 ",62.97,1.27," 120,641.70 ", 884.90 ,0.00, -   ," 1,489,232.16 "," 498,983.00 "," 990,249.16 "," 142,268 "," 999,745.00 "," 1,079,725 "," 1,079,725.00 ", -   ," 1,079,725.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Madison,TRUE,333,Madison,303.89,"1,082,234.34 ",118.16,"210,399.24 ",43.46,0.00," 83,263.28 ", -   ,0.00, -   ," 1,375,896.86 "," 1,105,334.00 "," 270,562.86 "," 307,677 "," 559,688.00 "," 604,463 "," 578,239.86 ", -   ," 578,239.86 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Manchester,TRUE,335,Manchester,"13,338.70","47,502,712.15 ","7,434.72","13,238,485.47 ","2,406.24","1,460.76"," 4,610,018.97 "," 1,017,813.75 ",66.06," 46,028.63 "," 66,415,058.97 "," 19,963,219.00 "," 46,451,839.97 "," 12,454,439 "," 56,699,577.19 "," 61,235,543 "," 58,906,278.97 ", -   ," 58,906,278.97 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Marlborough,TRUE,339,Marlborough,257.01,"915,282.00 ",88.98,"158,440.46 ",28.45,0.00," 54,506.22 ", -   ,1.00, 696.77 ," 1,128,925.45 "," 394,001.00 "," 734,924.45 "," 550,103 "," 1,242,875.10 "," 1,342,305 "," 1,285,027.45 ", -   ," 1,285,027.45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Marlow,TRUE,341,Marlow,76.75,"273,327.47 ",28.24,"50,284.99 ",16.89,0.00," 32,358.88 ", -   ,0.00, -   ," 355,971.34 "," 148,062.00 "," 207,909.34 "," 368,990 "," 568,742.19 "," 614,242 "," 576,899.34 ", -   ," 576,899.34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Martin's Location,TRUE,344,Martin's Location,0.00,0.00 ,0.00,0.00 ,0.00,0.00, -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Mason,TRUE,345,Mason,146.34,"521,156.25 ",19.11,"34,027.84 ",24.01,0.00," 45,999.80 ", -   ,0.00, -   ," 601,183.89 "," 333,647.00 "," 267,536.89 "," 53,895 "," 318,392.00 "," 343,863 "," 321,431.89 ", -   ," 321,431.89 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Meredith,TRUE,347,Meredith,766.63,"2,730,176.42 ",287.13,"511,272.29 ",138.87,6.44," 266,055.48 "," 4,487.20 ",1.98," 1,379.60 "," 3,513,370.99 "," 4,242,838.00 ", -   ," 248,981 "," 248,981.00 "," 268,899 "," 248,981.00 ", -   ," 248,981.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Merrimack,TRUE,351,Merrimack,"3,703.99","13,190,908.47 ",379.38,"675,535.41 ",625.38,53.93," 1,198,140.53 "," 37,576.81 ",34.40," 23,968.89 "," 15,126,130.11 "," 6,884,669.00 "," 8,241,461.11 "," 531,304 "," 8,552,846.81 "," 9,237,075 "," 8,772,765.11 ", -   ," 8,772,765.11 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Middleton,TRUE,353,Middleton,248.34,"884,405.79 ",106.81,"190,189.09 ",46.29,0.00," 88,685.16 ", -   ,2.00," 1,393.54 "," 1,164,673.58 "," 394,587.00 "," 770,086.58 "," 579,583 "," 1,338,522.85 "," 1,445,605 "," 1,349,669.58 ", -   ," 1,349,669.58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Milan,TRUE,355,Milan,159.11,"566,633.67 ",42.95,"76,478.06 ",10.01,0.00," 19,177.76 ", -   ,2.00," 1,393.54 "," 663,683.03 "," 246,540.00 "," 417,143.03 "," 627,508 "," 1,050,530.47 "," 1,134,573 "," 1,044,651.03 ", -   ," 1,044,651.03 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Milford,TRUE,357,Milford,"2,302.07","8,198,292.83 ",484.54,"862,786.46 ",332.43,26.87," 636,889.34 "," 18,722.21 ",18.00," 12,541.86 "," 9,729,232.70 "," 3,004,090.00 "," 6,725,142.70 "," 1,100,484 "," 8,071,340.07 "," 8,717,047 "," 7,825,626.70 ", -   ," 7,825,626.70 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Millsfield,TRUE,358,Millsfield,5.00,"17,806.35 ",0.00,0.00 ,0.00,0.00, -   , -   ,0.00, -   ," 17,806.35 "," 17,921.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Milton,TRUE,359,Milton,535.85,"1,908,306.53 ",214.35,"381,678.04 ",99.36,5.00," 190,359.85 "," 3,483.85 ",6.00," 4,180.62 "," 2,488,008.89 "," 840,340.00 "," 1,647,668.89 "," 1,281,178 "," 3,012,464.60 "," 3,253,462 "," 2,928,846.89 ", -   ," 2,928,846.89 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Monroe,TRUE,365,Monroe,106.40,"378,919.13 ",24.80,"44,159.62 ",21.81,0.00," 41,784.91 ", -   ,2.39," 1,665.28 "," 466,528.94 "," 180,433.00 "," 286,095.94 "," 53,118 "," 315,753.00 "," 341,013 "," 339,213.94 ", -   ," 339,213.94 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Mont Vernon,TRUE,367,Mont Vernon,399.19,"1,421,623.37 ",50.86,"90,562.84 ",38.01,2.00," 72,821.84 "," 1,393.54 ",2.00," 1,393.54 "," 1,587,795.13 "," 582,054.00 "," 1,005,741.13 "," 252,587 "," 1,254,526.10 "," 1,354,888 "," 1,258,328.13 ", -   ," 1,258,328.13 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
